TX60000000:100000,White Widow bulk flower,NaN,Flower,NaN,Chronic Farms,NaN,Flower,yes,yes,no,NaN,g,NaN,g,NaN,no,no,no,no,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,yes,NaN,NaN,NaN,NaN,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TX30000000:100000,Sunday Extracts Klik Syringe - 1g,NaN,Concentrates,NaN,Sunday Extracts,NaN,Concentrate,yes,no,no,1.0,g,46.7,g,NaN,no,no,no,no,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,yes,NaN,NaN,NaN,NaN,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
