TTQ0000000:100000,Wana Gummies 100mg,NaN,Edibles,NaN,Stash House Distribution,NaN,Marijuana Product,yes,no,no,100.0,mg,65.3,g,NaN,no,no,no,no,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,yes,NaN,NaN,NaN,NaN,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TTN0000000:100000,Stone Road Single Joint,NaN,Prerolls,NaN,Stash House Distribution,NaN,Flower,yes,no,no,1.0,g,10.5,g,NaN,no,no,no,no,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,yes,NaN,NaN,NaN,NaN,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
