TZ80000000:100000,Sunday Extracts Cured Resin 0.5g vape cart,NaN,Cartridges,NaN,Sunday Extracts,NaN,Concentrate,yes,no,no,500.0,mg,61.9,g,NaN,no,no,no,no,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,yes,NaN,NaN,NaN,NaN,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TZ50000000:100000,Sunday Extracts Cured Resin Concentrates,NaN,Concentrates,NaN,Sunday Extracts,NaN,Concentrate,yes,no,no,1.0,g,52.2,g,NaN,no,no,no,no,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,yes,NaN,NaN,NaN,NaN,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
