TSW0000000:100000,Dixie Gummies 100mg,NaN,Edibles,NaN,Stash House Distribution,NaN,Marijuana Product,yes,no,no,100.0,mg,68.5,g,NaN,no,no,no,no,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,yes,NaN,NaN,NaN,NaN,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TST0000000:100000,Sublime Rice Crispy Treat 50mg,NaN,Edibles,NaN,Sublime,NaN,Marijuana Product,yes,no,no,50.0,mg,58.4,g,NaN,no,no,no,no,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,yes,NaN,NaN,NaN,NaN,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
