TVY0000000:100000,Nice Cream Pint 250mg,NaN,Edibles,NaN,OK Nice Cream LLC,NaN,Marijuana Product,yes,no,no,250.0,mg,438.6,g,NaN,no,no,no,no,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,yes,NaN,NaN,NaN,NaN,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TVW0000000:100000,Nice Cream Bar - Summer,NaN,Edibles,NaN,OK Nice Cream LLC,NaN,Marijuana Product,yes,no,no,50.0,mg,105.3,g,NaN,no,no,no,no,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,yes,NaN,NaN,NaN,NaN,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
